"Title","ID","Created Date","Updated Date","Owner","workNumber","comment","score","replyCount","replyTo","submissionTime"
"","comment-003582","2026-04-20T02:42:09Z","2026-04-20T02:42:09Z","user-0060","212","全谱看下来感觉最有问题的是结构，副歌相比主歌太少了
47s处的重复的“我明白的”，用渐进星星是个不错的想法，但是到了后半段强度明显就高于副歌了
副歌也是，因为fes星星，pq星星和真代星星的混用导致观感很乱，个人建议这种歌曲用大量真代星星来调动就很足够了
对于副歌的填充建议是：不要只追着vocal采，可以在配置之间多采些八分进行过渡，星星组最好也用相互间有关联的。比如前面用了简单的直线/弧线错位，后面就尽量少出现比较占屏幕的pq类星星，这样就有更多余地进行配置的衔接
然后二副没有在一副基础上做出加强，在结构上这个就不太好，起码应该有明显的，能提高区分度的变化

还有不少小细节上的小问题，例如排键不美观，有部分地方情感表现不太对（比如2：32处展开太早了），没有很明确的核心等等，由于时间有限就不一一说明了，如果谱师感兴趣的话，赛后可以找我，咱可以提供更多的建议。

总之，这张谱我会给到一个及格的分数，望谱师多多磨练，继续进步！","685","","",""
"","comment-003583","2026-04-24T07:41:14Z","2026-04-24T07:41:14Z","user-0147","232","这是有害的音乐。
把一个疯批音乐写得如此不疯批实在是太养胃了，或许可以考虑再疯一点。当然了，这样做也不是要求再增加采音或者是配置难度，只要让谱面再难读懂一点就能做到足够好的效果。比如1137cb开始的键盘段（包括前面类似部分）不需要这么大的位移，可以考虑将一些tap改为32分短hold（参考KOM5的breakcore WTF），或者直接在touch上大放烟花。","618","","",""
"","comment-003584","2026-04-17T16:29:11Z","2026-04-17T16:29:11Z","user-0004","203","Man... without the PV this chart kinda doesn't hit as hard.. especially the beginning.

You know what, this chart can work with half BPM. I was really iffy with it at first but after seeing the chorus, I was convinced. Good call I really think you know your shit. The execution though... a bit yikes...

The main concept of your chart was to use the slides to indicate a peak in the vocals. I think you did a rather good job on it as every slide in the chart was telegraphed very well and offered a good feeling whenever the player hits it. Every slide was placed with a purpose and that alone is already a really really good thing to see in a half BPM chart.

My main issue is that the most unique part of your chart (Combo 310) is a less fun version of the official chart of Sand Planet. That really disappointed me because when a chart has their most memorable moment of a chart to be a memorable moment of another chart is honestly a huge failure in chart design. If this was an actual game company and you submitted this to me, I would brand it as plagiarism of the worst kind. Obviously this is just a fun little event so we chill. :3

I think there are some cooler ways to position the slides better. Honestly something like `{16}6-8[8:1]/3,,5-1[8:1],2,6,,5,,6` would still play find here. It allows more dynamic hand position especially when the next iteration would just require a single tap to stray away from the Sand Planet pattern.

I suggest you find some inspiration in this contest and hopefully you would be able to understand what are good patterns and what are not instead of reusing existing ones. At least that way, you would stray away from Maimai charting and move closer towards Maimai **fanchart** charting. Thank you for your hard work.","603","","",""
"","comment-003585","2026-04-14T13:43:54Z","2026-04-14T13:43:54Z","user-0052","123","哇竟然没有人拿我写的无理来骂我一通吗我好感动呜呜呜","700","","",""
"","comment-003586","2026-04-15T06:47:58Z","2026-04-15T06:47:58Z","user-0026","154","能做出跟官不太一样的味道感觉已经算很可取了，这种歌上限不是很高而且极难写出来，平稳落地算不错，就像大群说的那样，无过即是功了，个人比较喜欢这种稳健风，会给一个高一点的分数

一点小问题：553combo和对应镜像部分引导有点弱，这里错手星星划出去就没了，可以考虑一下别的排键方式，654combo左手圈逆时针就好了，会舒服一些，安排成顺时针必要性不强","798","","",""
"","comment-003587","2026-04-23T12:25:45Z","2026-04-23T12:25:45Z","user-0207","235","我去，好土嗨的歌
歌曲中很多很多特殊的音色都有用touch、break、ex和烟花刻意地突出体现出来，这一点做得非常不错。在drop段也选择了比较炫酷的星星和touch设计去体现歌曲。结构上看前奏尾奏有照应，副歌的核心有变形递进，副歌前的递进感与尾段的淡出感都很到位，是一张和你出色的谱面。","850","","",""
"","comment-003588","2026-04-19T19:12:19Z","2026-04-19T19:12:19Z","user-0051","148","感谢你的指点！码这么多辛苦了(。•ω•。)ノ♡
原谱合成器这里我个人有点舍不得这个三连音，所以才满采了，并且想用星星一上一下体现音色的动态感。一些长音的地方用星星填充上的确舒服多了，您的用星星形状变化表达音色的意思我get到了；军鼓用三扫强调的这个写法我会之后尝试一下
您的写法对我来说是一种新思路，我会纳入参考的！最后谢谢您愿意腾出宝贵时间为这张谱驻足，谢谢（∩▽∩）！","0","","comment-003285","2026-04-19T19:12:18.977Z"
"","comment-003589","2026-04-30T06:26:51Z","2026-04-30T06:26:51Z","user-0207","259","错位设计十分顺手，主歌省音非常简洁，摆键在直观的同时也不失丰富，副歌的错位手序设计也非常新颖。缺点是很多小碎鼓都没有采到","835","","",""
"","comment-003590","2026-05-07T16:48:09Z","2026-05-07T16:48:09Z","user-0089","291","记忆点太多，手顺引导做的不到位，难度分配不合理，Combo320处的多压touch手感非常差，折返扫配合星星打起来手感也奇差，歌曲时间过长的同时谱面难度太高了，实机打起来真的很坐牢","550","","",""
"","comment-003591","2026-04-09T19:54:35Z","2026-04-09T19:54:35Z","user-0013","15","從 230 combo開始手順有點怪，後面排鍵也是有點亂但不大影響。
手序較反直覺，或許是有意為之。
後半採音挺爽的，但看不出來主歌副歌的分段，或許是好事沒有太大割裂感。
對於配置的用法看起來有點像天空街廚? 好文明好文明，學到神祕反掃壞文明了。
**個人主觀認為這張譜有點偏白開水，但很努力了加油！**","468","","",""
"","comment-003592","2026-04-25T02:22:57Z","2026-04-25T02:22:57Z","user-0081","221","感谢评论，我想说请不要带有非常主观的感受来评谱，b站上面有手元，你说的「感觉很蹭」本质上就是一般的基本功问题，我很难说这种写法会降低谱面的可玩度。","0","","comment-ref-000027","2026-04-25T02:22:57.829Z"
"","comment-003593","2026-04-26T09:33:35Z","2026-04-26T09:33:35Z","user-0007","135","**太强了！！！**
复踏suki
hold子弹吓哭了
但是配置采音情感调动**几乎无可挑剔**
神曲神谱，我需要进入魔法未来","933","","",""
"","comment-003594","2026-05-07T11:06:40Z","2026-05-07T11:06:40Z","user-0181","269","感觉是一张有点用力过猛的谱
30s 那里的交互太突然了，和谱面前后的难度不太相当，而且起手是右起的87交互也没有做好引导
46s 那里用了四下扫键踩人声，个人认为不太合适，本身是一个进副歌前蓄势的段落，不需要这么强的配置
59s 开始的副歌后半段，第二段的第一根slide比第一段早一个八分，不知道是不是做谱失误
1m13s 开始的一段也有一点突然了，但是我感觉这里是剪歌上的失误
二副整体问题更大一些，星星拍划写的太散了，导致谱面看起来特别乱，中间穿插的雷熊配置也有点太生硬了，618cb 642cb  665cb 687cb 处疑似各漏一个8分
总之还是感谢谱师的创作，也希望谱师能取得满意的成绩！","603","","",""
"","comment-003595","2026-04-12T14:54:55Z","2026-04-12T14:54:55Z","user-0206","152","## 一、配置性 —— 局部贴歌，但存在节奏与信息量问题

> 233–237cb 这段写得挺贴歌的，整体有一定的设计感。

- `do-o-ka, do-o-ka` 配合左右手划慢星星，呈现出悠扬的听感
- 510–630cb 按理说这么写没问题，但紧接着的配置信息量过大
- 711cb 处张度偏大，767–786cb 反应门槛较高，即使带 EX 也较难跟上

不过，从 **13+ 的难度定位** 来看：
> 大扫圈接 `pq` 星星的组合略显不合理，且 200–233cb 情感推进偏快，虽可接受但不太建议。

另外在结构层面：
> 衔接逻辑存在一定的不合理性，段落过渡尚有优化空间。

---

## 二、游玩性 —— 手感尚可，初见杀偏重

> 整体打下来不赖，手感还可以。

- 谱面与乐曲的配合度尚可，没有明显违和感
- 对多数玩家而言具备基本的可操作性

**需要注意的地方：**
- 如配置性中提到的几个段落，**初见杀特征明显**
- 需要提前记忆关键位置，否则容易：
  - 掉 Tap
  - 提前蹭掉星星

---

| 维度 | 评价 |
|------|------|
| 配置性 | 局部贴歌，但存在节奏、信息量、难度定位及衔接问题 |
| 游玩性 | 手感尚可，初见杀偏重，需记忆支撑 |","580","","",""
"","comment-003596","2026-05-07T03:13:31Z","2026-05-07T03:13:31Z","user-0141","265","手感差可能是打少了，这是很常见的写法
感谢评论","0","","comment-003271","2026-05-07T03:13:30.860Z"
"","comment-003597","2026-04-29T15:58:47Z","2026-04-29T15:58:47Z","user-0140","249","不錯，算是我任務裏不錯的譜。
這譜最大亮點也就是核心是星星組手順。
但成也手順敗也手順（不是很敗，就說說看而已⊂⁠(⁠(⁠・⁠▽⁠・⁠)⁠)⁠⊃）

優點就是簡潔，難度曲線也有。（雖然起伏稍微有點平）
配置算是出彩，畢竟是核心嘛，而且也成功突顯出來。

然後就說一下我不太喜歡或者能改很好一點的地方。（扣一點而已，不多）
前面的掃後配一個note，那個note加套會比較好？（因為老實說聽不到）
488這裏touch有點擋，後面也是。

然後說一下我本人自己最大的意見，手順到底是要自由手順還是要控制手順，這算是我有比較大的問題。
就250的這個核心配置組。我本人其實會偏向自由手順，把啟動tap全刪換其他換成煙花touch或者帶個套，自由打會更好。
主要因為目前這個星星組的引導，太弱了。除非硬記，不然很容易打錯成別手的手順。
~~（另外寫好自由手順其實挺多人喜歡，分數會更好看）~~

其他大部分星星都沒有啟動拍，那些我覺得更好玩。

當然這並不會對分數造成什麼影響，你當然也可說你故意要控手順，也ok的。
就個人意見而已。","835","","",""
"","comment-003598","2026-04-15T13:52:50Z","2026-04-15T13:52:50Z","user-0205","171","谱面的难度这一块的肯定是不缺了，而且纯观看的感受和听觉还是相对符合的
我个人的一点想法是，保护可以偶尔用来向追尾和蹭键妥协但毕竟还是不能多用的，妥协毕竟不是手段","685","","",""
